number,customer,description,price,deadline,country,url_addr,created_at,updated_at
2019-727757,"ООО ""ПлиссаСтрой""","Выполнение работ по прокладке футляра ᴓ 500 из трубы ПЭ SDR 26-315 x 12,1 методом ГНБ (28 метров) по ул. Короткевича (сеть к2) по объекту: «Инженерно-транспортная инфраструктура квартала жилой застройки по Московскому пр-ту до пересечения с ул. Короткевича. 3-я очередь строительства».",0,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/727757,,
2019-727756,НЕСВИЖСКАЯ ЦРБ,Закупка сантехнических изделий,0,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727756,,
2019-727755,"Учреждение здравоохранения ""Ветковская центральная районная больница""",Дезинфицирующие средства,0,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727755,,
2019-727754,"ГО ""Брестмелиоводхоз""",Проектно-изыскательские работы по объектам ремонта (2 объекта) мелиоративных систем в Брестской области,21 378.06,2019-07-29,BLR,http://www.icetrade.by/tenders/all/view/727754,,
2019-727753,Лидская ЦРБ,Закупка автомобиля скорой неотложной медицинской помощи класса В,192 000,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727753,,
2019-727752,"ОАО ""Гродно Азот""","закупка ремонтно-строительных работ по объектам: «Смета ПКУ № 422-19. «Цех карбамид-4. Ремонт межступенчатого оборудования отделения компрессии корп. 702 инв. №46043, 46016, 46017»; «Смета ПКУ № 419-19. «Цех карбамид-4. Ремонт аппаратов отделения наружных установок корп. 701/1, 2 инв. №869»; «Смета ПКУ № 392-19. «Цех карбамид-4. Ремонт оборудования насосного отделения. Корпус 701, 704, 713, 705, 710, инв. №146, 196, 869, 164, 195»",0,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/727752,,
2019-727751,"ОАО ""БЗМП""",Закупка борта дорожного и тротуарного,0,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/727751,,
2019-727750,БГТУ,"Закупка работ по объектам «Текущий ремонт аудитории № 336 в учебном корпусе № 4 по адресу г. Минск ул. Свердлова 13а»; «Текущий ремонт аудитории № 114 в учебном корпусе № 4а по адресу г. Минск ул. Свердлова 13а/3»; «Окраска наружного газопровода по адресу г. Минск, ул. Свердлова 13а»",22 177,2019-07-17,BLR,http://www.icetrade.by/tenders/all/view/727750,,
2019-727749,Отдел по образованию Пинского райисполкома,"Бензин, дизельное топливо",0,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727749,,
2019-727748,"Филиал ""Минская городская телефонная сеть"" РУП ""Белтелеком""",Закупка вентилятора,20 900,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727748,,
2019-727747,Гомельская городская клиническая больница №4,"Масло растительное, фасовка до 1 кг",0,2019-08-12,BLR,http://www.icetrade.by/tenders/all/view/727747,,
2019-727746,"КУП ""Тендерный центр Мингорисполкома""","Выбор подрядной организации на выполнение строительно-монтажных работ на объекте строительства: «Замена 2-х лифтов в жилом доме по адресу: ул. Могилевская, д. 4 корпус 2 в г. Минске» в интересах Государственного предприятия «Жилищное коммунальное хозяйство Октябрьского района г. Минска»,КС312-06/192",44 000,2019-07-16,BLR,http://www.icetrade.by/tenders/all/view/727746,,
2019-727745,НАЦИОНАЛЬНАЯ БИБЛИОТЕКА БЕЛАРУСИ,Сетевой контролер,12 000,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727745,,
2019-727744,Отдел по образованию администрации Первомайского района г. Витебска,Закупка лабораторного оборудование и приборов для кабинета химии,11 650,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/727744,,
