number,customer,description,price,deadline,country,url_addr,created_at,updated_at
2019-724058,"УП ""Институт Гродногражданпроект""","Переговоры по выбору субподрядной организации на разработку архитектурных элементов реставрации на материальной историко-культурной ценности по объекту №219.18  ""Реконструкция с элементами реставрации Братского корпуса Свято-Успенского монастыря в аг.Жировичи Слонимского района""",6 200,2019-06-25,BLR,http://www.icetrade.by/tenders/all/view/724058,,
2019-723654,ИНСТИТУТ РАДИОБИОЛОГИИ НАН БЕЛАРУСИ,"Текущий ремонт помещений 309, 309а, 222, 116 ГНУ ""Институт радиобиологии НАН Беларуси"", г.Гомель, ул.Федюнинского, 4",30 916,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723654,,
2019-723755,"Открытое акционерное общество ""Гомельский домостроительный комбинат""","Закупка ленты ПСУЛ 15/20, 15/40",42 061.32,2019-06-25,BLR,http://www.icetrade.by/tenders/all/view/723755,,
2019-724161,"Отдел идеологической работы, культуры и по делам молодежи Лоевского районного исполнительного комитета",Торфобрикет,14 280,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/724161,,
2019-723856,"ОАО ""СМТ №19""",Закупка шкафов металлических с полимерным покрытием,1,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723856,,
2019-723957,"Шкловское УКП ""Жилкомхоз""","Выполнение строительно-монтажных работ (устройство внутреннего водопровода и канализрции, уравнивание потенциалов)",28 198,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723957,,
2019-724264,ПАО «Энергоспецмонтаж»,Поставка металлопроката для Представительства ПАО «Энергоспецмонтаж» в Республике Беларусь.,3 628 411.26,2019-06-28,RUS,http://www.icetrade.by/tenders/all/view/724264,,
2019-724057,"Филиал РУП ""Могилевэнерго"" Могилевские тепловые сети",Реконструкция тепловой сети от ТК 17-8 в районе жилого дома № 22 до ТК 17Б-8 в районе жилого дома № 12 по ул. Вавилова в г.Могилеве,10 500,2019-07-01,BLR,http://www.icetrade.by/tenders/all/view/724057,,
2019-723653,"Государственное предприятие ""Управляющая компания холдинга ""БЦК""","Закупка промышленного пылесоса для ОАО""Белорусский цементный завод""",32 450,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/723653,,
2019-723754,"Осиповичское дочернее УКПП ""Водоканал""","Закупка материалов по объекту: ""Реконструкция очистных сооружений в р.п.Елизово Осиповичского района""",0,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723754,,
2019-724160,"Учреждение здравоохранения ""Петриковская центральная районная больница""",Текущий ремонт фасадов инфекционного отделения,8 300,2019-06-28,BLR,http://www.icetrade.by/tenders/all/view/724160,,
2019-723855,"РУП ""Брестэнерго""",Щитовая продукция,100 717.85,2019-06-28,BLR,http://www.icetrade.by/tenders/all/view/723855,,
2019-723956,Представительство АО «НИАЭП» в Республике Беларусь,"№ 80123/67 «Выполнение работ по подготовке оборудования к проведению входного контроля, работ по размещению оборудования после проведения входного контроля, работ по обеспечению хранения оборудования, работ по ежедневной очистке складов и прилегающей территории от мусора и остатков упаковки и тары»",3 191 400,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/723956,,
2019-724263,Лунинецкое ЖКХ,Выбор поставщика материалов для выполнения работ по капитальному ремонту жилого дома,1,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/724263,,
2019-724056,"Государственное предприятие ""УКС Смолевичского района""","Выбор подрядной организации для выполнения работ на объекте ""«Реконструкция здания государственного учреждения образования «Будаговский учебно-педагогический комплекс детский сад – средняя школа» (организация мест пребывания детей дошкольного возраста), расположенного по адресу: Минская область, Смолевичский район, аг.Будагово, ул.Школьная, д.1""",128 213,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/724056,,
2019-723652,Брестская центральная городская больница,"Услуги по стирке спецодежды медицинской, постельного белья для УЗ ""Брестская центральная городская больница"" на 2 полугодие 2019 года",64 575,2019-06-29,BLR,http://www.icetrade.by/tenders/all/view/723652,,
2019-723753,"ОАО ""Березастройматериалы""",Глазурь,0,2019-06-25,BLR,http://www.icetrade.by/tenders/all/view/723753,,
2019-723752,"УП ""Барановичское отделение Белорусской железной дороги"" Локомотивное депо Лида",Текущий ремонт бытовых и душевых помещений колесно-тележечного цеха и СБК,30 000,2019-06-25,BLR,http://www.icetrade.by/tenders/all/view/723752,,
2019-724159,"ОАО ""Нафтан""",Выполнение работ по текущему ремонту строительных конструкций зданий и сооружений технологических объектов производства № 3 «МСиБ»,1 937 323.43,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/724159,,
2019-724158,"Открытое акционерное общество ""Стеклозавод ""Неман""",Смола фенолформальдегидная,2 100 000,2019-07-11,BLR,http://www.icetrade.by/tenders/all/view/724158,,
2019-723854,Гродненская ДЮСШ № 9 им. А.Н. Курловича,Закупка в 2019 году инвентаря (оружия) для отделения фехтования и запасных частей к оружию для фехтования,21 708,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723854,,
2019-723955,"БОПБ ""Городище""",Закупка капусты белокачанной в период с 01.09.2019-31.12.2019,1 665,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/723955,,
2019-724262,"Филиал ""Минские тепловые сети"" РУП ""МИНСКЭНЕРГО""","Ремонт участка теплотрассы ТМ31, (3126а3127), ул.Нововиленская,14 (шурфовка)",0,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/724262,,
2019-724055,"ОАО ""БПХО""",Композиция для пигментной печати х/б и смешанных тканей (связующее и загуститель),2 883 168.32,2019-07-01,BLR,http://www.icetrade.by/tenders/all/view/724055,,
2019-723651,"ОАО ""Белкард"", г.Гродно",закупка бумаги,0,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/723651,,
2019-723751,"ОАО ""МТЗ""","Закупка металлопроката сортового холоднотянутого ГОСТ 7417-75, 1051-73, 4543-2016",2 540 000,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/723751,,
2019-724157,"ОАО ""БелЭнергоСнабКомплект""",Флокулянт,0,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/724157,,
2019-724156,"Государственное предприятие ""Имени Дзержинского""","Услуги по техническому обслуживанию зерноуборочных комбайнов марки Лексион 560, марки Мега 2008, марки Лида-1600, марки КЗС-1218 «ПАЛЕССЕ GS12» (3 ед.), марки КЗС-10К «ПАЛЕССЕ GS10» (2 ед.)",0,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/724156,,
2019-723853,"ОМТС РУП ""Могилевское отделение Белорусской железной дороги""",Закупка диагностического комплекса Jaltest (или аналог),10 000,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/723853,,
2019-723954,"УЗ ""Брестская областная больница""",реагенты и расходные материалы для клинической лабораторной диагностики на 3 квартал 2019 года,32 550,2019-06-29,BLR,http://www.icetrade.by/tenders/all/view/723954,,
2019-724261,"ОАО ""Гомельтехмонтаж""",Технологическая карта на монтаж деревянных конструкций кровли,3 500,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/724261,,
2019-724054,"Государственное предприятие ""Жилищное коммунальное хозяйство Партизанского района г. Минска""","Выбор подрядной организации для выполнения работ на объектах строительства: «Замена группового прибора учета тепловой энергии на отопление в жилом доме по пер. Щербакова, 3 в г. Минске», «Замена группового прибора учета тепловой энергии на горячее водоснабжение в жилом доме по пер. Щербакова, 3 в г. Минске», «Замена группового прибора учета тепловой энергии на отопление и горячее водоснабжение в жилом доме по ул. Щербакова, 3 в г. Минске».",11 516,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/724054,,
2019-723650,"Гомельское республиканское унитарное предприятие электроэнергетики ""Гомельэнерго""",Щепа топливная,247 500,2019-07-01,BLR,http://www.icetrade.by/tenders/all/view/723650,,
2019-723750,"ОАО ""ФанДОК""","Поставка 6-ти сушильных камер (объемом загрузки по 70 м. куб.) периодического действия в комплекте для высушивания пиломатериалов для цеха СМП ОАО ""ФанДОК""",694 000,2019-07-02,BLR,http://www.icetrade.by/tenders/all/view/723750,,
2019-724155,"ОАО ""БМЗ- управляющая компания холдинга ""БМК""",Ковшевой стакан для сталеразливочных ковшей,41 811.56,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/724155,,
2019-724154,Лидское городское унитарное предприятие жилищно-коммунального хозяйства,Текущий ремонт асфальтобетонного покрытия проезжей части с устройством выравнивающего слоя из плотного асфальтобетона ул.Машерова г.Лида,402 098.21,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/724154,,
2019-723852,"ОАО ""СМТ №19""",Закупка деревянных игрушек,1,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/723852,,
2019-723953,12-я городская клиническая стоматологическая поликлиника,закупка медицинской техники- стоматологических установок,100 000,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723953,,
2019-724260,"Государственное предприятие ""Жилищная ремонтно-эксплуатационная служба Сморгонского района""",Выбор подрядной организации для выполнения строительно-монтажных работ по объекту: «Замена пассажирского лифта по ул. Суворова 40 корпус 1 2-й подъезд в г. Сморгонь.»,17 300,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/724260,,
2019-724053,"ООО ""Пассат"" г.Солигорск",Закупка ворот и дверей стальных,20 352.36,2019-06-28,BLR,http://www.icetrade.by/tenders/all/view/724053,,
2019-723649,"РУП ""Производственное объединение ""Белоруснефть""",Кабель геофизический,102 000,2019-06-25,BLR,http://www.icetrade.by/tenders/all/view/723649,,
2019-723749,"Государственное учреждение ""Барановичское эксплуатационное управление Вооруженных cил""",Закупка трансформатора,14 000,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723749,,
2019-724153,"ОАО ""ЭЛЕКТРОЦЕНТРМОНТАЖ""","Закупка шины алюминиевой,компенсаторов шинных алюминиевых,пластин переходных",19 614.70,2019-06-25,BLR,http://www.icetrade.by/tenders/all/view/724153,,
2019-724152,"Филиал ""Молодечненский хлебозавод"" ОАО ""Борисовхлебпром""",Автомобиль ГАЗ-3309 или аналог с изотермическим фургоном для перевозки пищевых продуктов  и гидробортом электрическим Anteo F3M075Н,90 000,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/724152,,
2019-723851,Минская городская медико-реабилитационная экспертная комиссия,закупка мебели,23 757.80,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723851,,
2019-723952,"Унитарное предприятие ""Вычислительный центр Белкоопсоюза""",Разработка и внедрение программного обеспечения для автоматизации бизнес-процессов торговли в системе потребительской кооперации,0,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/723952,,
2019-724259,"Отдел по образованию, спорту и туризму Чериковского районного исполнительного комитета","продукты питания в дошкольных учреждениях образования отдела по образованию, спорту и туризму Чериковского районного исполнительного комитета",7 405.10,2019-06-28,BLR,http://www.icetrade.by/tenders/all/view/724259,,
2019-724052,"УП ЖКХ ""Витрайкомхоз""","выполнение следующих работ:
«Установка 19 приборов учета тепловой энергии и 3 систем автоматического регулирования тепловой энергии
в жилых домах Витебского района»",50 000,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/724052,,
2019-723648,Лидское городское унитарное предприятие жилищно-коммунального хозяйства,"выбор подрядной организации на выполнение строительно -монтажных работ по объектам:Лот №1 ""Замена  2-х лифтов в жилом доме 39 по ул.Заречная  в г.Лида""; Лот №2 ""Замена лифта в жилом доме 3 по ул.Заречная в г.Лида""; Лот №3 ""Замена лифта в жилом доме 9 по ул.Заречная в г.Лида""; Лот №4 ""Замена лифта в жилом доме 27 по ул.Заречная в г.Лида""; Лот №5 ""Замена лифта в жилом доме 12 по ул.Летная в г.Лида""",256 171,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/723648,,
2019-724366,"Отдел идеологической работы, культуры и по делам молодежи Докшицкого райисполкома","Текущий ремонт в зданиях Докшицкого районного Дома ремесел, Витебская обл., г. Докшицы, ул. М.Горького, д.13Б, д.13Б/1, д. 13Б/2",24 000,2019-06-28,BLR,http://www.icetrade.by/tenders/all/view/724366,,
2019-723748,"УП ""Брестоблгаз""","Выполнение строительно-монтажных работ по объекту ""Строительство распределительных сетей газоснабжения к строящемуся одноквартирному жилому дому в аг.Луково ОАО ""Красный партизан"" Малоритского района""",2 927,2019-07-22,BLR,http://www.icetrade.by/tenders/all/view/723748,,
2019-724470,"Учреждение ""Копаткевичский дом-интернат для престарелых и инвалидов""",Капуста свежая белокачанная,1 530,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/724470,,
2019-724151,"ОАО ""СОЛИГОРСКИЙ РАЙАГРОСЕРВИС""",Вальцовая плющилка зерна в рукав,0,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/724151,,
2019-723850,"Представительство АО ""НИКИМТ-Атомстрой"" в Республике Беларусь",Поставка электротехнической и кабельной продукции,1 958 154.32,2019-06-28,RUS,http://www.icetrade.by/tenders/all/view/723850,,
2019-723950,"ОАО ""МАЗ"" - управляющая компания холдинга ""БЕЛАВТОМАЗ""",Закупка электронного блока,35 350,2019-06-24,BLR,http://www.icetrade.by/tenders/all/view/723950,,
2019-724258,"ООО  ""ЭталонКомплект""",Оказание клининговых услуг,0,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/724258,,
2019-724051,"КУП ""Брестское областное управление капитального строительства""",поломоечная машина,9 720,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/724051,,
2019-723647,"ОАО ""Агрокомбинат ""Скидельский"" (ГПТФ)",упаковочный материал для фасовки и хранения сыпучих пищевых продуктов,35 000,2019-06-25,BLR,http://www.icetrade.by/tenders/all/view/723647,,
2019-724365,"РУП ""БЕЛМЕДПРЕПАРАТЫ""",Закупка чернил и растворителя,0,2019-07-01,BLR,http://www.icetrade.by/tenders/all/view/724365,,
2019-723746,Слонимский государственный медицинский колледж,Бытовая техника для кухни,0,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/723746,,
2019-724469,"Государственное предприятие ""Липнянка""",Закупка легкового автомобиля повышенной проходимости,32 000,2019-06-25,BLR,http://www.icetrade.by/tenders/all/view/724469,,
2019-724150,"ОАО ""Малоритский консервноовощесушильный комбинат""",Крышки металлические винтовые типа,0,2019-07-01,BLR,http://www.icetrade.by/tenders/all/view/724150,,
2019-723849,"ОАО ""МАЗ"" - управляющая компания холдинга ""БЕЛАВТОМАЗ""",закупка электрооборудования,90 900,2019-06-24,BLR,http://www.icetrade.by/tenders/all/view/723849,,
2019-723949,"Государственное предприятие ""УКС Борисовского района""","Выбор подрядной (генподрядной) организации на выполнение работ по объекту ""Текущий ремонт ГУ ""Дворец культуры имени М.Горького"" (ремонт кабинетов и коридор 3-го этажа)",163 456.11,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/723949,,
2019-724257,"Унитарное предприятие ""УКС Пружанского района""","Выбор генподрядной организации для строительства объекта «38-квартирный жилой дом по ул. Октябрьской, 84А в г. Пружаны»",2 455 277,2019-07-22,BLR,http://www.icetrade.by/tenders/all/view/724257,,
2019-724050,"УММ ОАО ""МАПИД""",Стекло многослойное безопасное,47 000,2019-06-25,BLR,http://www.icetrade.by/tenders/all/view/724050,,
2019-723646,Управление СЗОК,"Закупка бетона тяжелого В 7,5 (М100) гранитный щебень, Ф20/40",4 000,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/723646,,
2019-724364,Белгидромет,Закупка торфобрикета,15 380,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/724364,,
2019-723745,"КУП ""Тендерный центр Мингорисполкома""","Выбор подрядчика на выполнение работ на объекте строительства: «Замена четырех лифтов в подъездах №№ 1, 2 жилого дома № 5 по ул. Азгура в г. Минске» в интересах коммунального унитарного предприятия «Жилищное коммунальное хозяйство Партизанского района г. Минска», КС341-06/191",112 000,2019-07-24,BLR,http://www.icetrade.by/tenders/all/view/723745,,
2019-724468,"ЗАО ""ВТОРОЙ НАЦИОНАЛЬНЫЙ ТЕЛЕКАНАЛ""",Разработка и реализация Платформы интерактивного телевидения ЗАО «Второй национальный телеканал»,183 600,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/724468,,
2019-724149,"Республиканское унитарное предприятие автомобильных дорог ""Гомельавтодор""",Закупка дорожных знаков,143 075.98,2019-07-11,BLR,http://www.icetrade.by/tenders/all/view/724149,,
2019-723848,Лицей БГУ,Текущий ремонт помещений Лицея БГУ,25 768.84,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723848,,
2019-723948,"ОАО ""Нафтан""",Закупка кровельных рулонных материалов,117 300.04,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/723948,,
2019-724256,"Филиал №2 ОАО ""БСС""",Запасные части для прокольной установки DITCH WITCH P-80 MAX,1,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/724256,,
2019-724049,ГХУ УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РЕСПУБЛИКИ БЕЛАРУСЬ,"Текущий ремонт балконов, МОП и помещений в административном здании по ул.Кирова,5 в г.Минске",10 954.57,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/724049,,
2019-723645,6320,Закупка многофункциональной экструзионно-закалочной линии производства мороженого,0,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/723645,,
2019-724363,"УЗ ""Пинская центральная поликлиника""",Мебель медицинская,0,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/724363,,
2019-723744,"СООО ""ИНТЕРФЕРМ""",Закупка сырья,0,2019-07-12,BLR,http://www.icetrade.by/tenders/all/view/723744,,
2019-724467,"Государственное предприятие ""ЖРЭТ г.Витебска""",Закупка светильников со встроенным светодиодным модулем и фотошумовым выключателем.,33 270,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/724467,,
2019-724148,"ОАО ""Беларуськалий""",закупка газонокосильной машины (аналог Ma.Tra-350),0,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/724148,,
2019-724147,"УП ""УКС МИНГОРИСПОЛКОМА""",аппарат для ультразвуковой отмывки,2 100,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/724147,,
2019-723847,"Государственное предприятие ""ДСП Минздрава Республики Беларусь""","Выбор генподрядной организации на выполнение строительных и иных специальных монтажных работ на объекте ""Капитальный ремонт с модернизацией лечебного корпуса № 8 по Долгиновскому тракту,152 в г.Минске"" (1-ая очередь)",936 949,2019-07-23,BLR,http://www.icetrade.by/tenders/all/view/723847,,
2019-723947,Отдел культуры Оршанского райисполкома,Текущий ремонт здания Крапивенского сельского Дома культуры государственного учреждения культуры «Оршанский городской Центр культуры «Победа»,15 000,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/723947,,
2019-724255,"Учреждение здравоохранения ""Петриковская центральная районная больница""",Закупка дров колотых,15 000,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/724255,,
2019-724048,"УП ""БЕЛГИЭ""","Носимый комплекс тестирования параметров качества услуг и покрытия в сетях сотовой подвижной электросвязи стандартов GSM, UMTS, LTE, NB-IoT, 5G.",0,2019-07-11,BLR,http://www.icetrade.by/tenders/all/view/724048,,
2019-723644,"ОАО ""Пружанский молочный комбинат""",Закупка тестов для обнаружения остатков антибиотиков и ветеринарных препаратов в молоке сыром,0,2019-07-20,BLR,http://www.icetrade.by/tenders/all/view/723644,,
2019-724362,"Локомотивное депо Калинковичи РУП ""Гомельское отделение Белорусской железной дороги""",Патрубок отвода охлаждающей жидкости 51.06302-0737 двигателя Man,2 000,2019-06-30,BLR,http://www.icetrade.by/tenders/all/view/724362,,
2019-723743,ГГУ имени Ф.Скорины,Установка и наладка системы автоматического регулирования расхода тепловой энергии и повысительного насоса на системе ГВС в общежитии №4,14 467.46,2019-06-24,BLR,http://www.icetrade.by/tenders/all/view/723743,,
2019-724466,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель","МТ 172/19-ЭА «Мебель медицинская для ГОТКБ, ГГКБ №3, ГГКБСМП, ГОККВД»",0,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/724466,,
2019-724465,"Республиканский ландшафтный заказник ""Липичанская пуща""","Разработка плана управления заказником Республиканского значения ""Липичанская пуща""",10 000,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/724465,,
2019-724146,"УММ ОАО ""МАПИД""",Комплекта ПВХ профилей «WINTECH» класса В и комплектующих для изготовления элементов остекления лоджий,105 000,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/724146,,
2019-724145,ВК № 2 управления ДИН МВД по Могилевской области,Деревообрабатывающее оборудование,30 500,2019-07-01,BLR,http://www.icetrade.by/tenders/all/view/724145,,
2019-723846,"ОАО ""СМТ №19""",Закупка наборов игрушек как средств обучения,1,2019-07-17,BLR,http://www.icetrade.by/tenders/all/view/723846,,
2019-723845,"ОАО ""Лакокраска"" г.Лида",Закупка селитры калиевой,0,2019-06-25,BLR,http://www.icetrade.by/tenders/all/view/723845,,
2019-723946,ЦФОР с населением Шкловского района,Закупка комплекса уличных спортивных тренажеров,14 500,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723946,,
2019-724254,"РУП ""БЕЛМЕДПРЕПАРАТЫ""","Закупка технологического оборудования «Комплект оборудования для приготовления стерильных растворов» для РУП ""Белмедпрепараты"" (аукцион № ЦЭА ТО 2019-16)",0,2019-07-11,BLR,http://www.icetrade.by/tenders/all/view/724254,,
2019-724047,"Государственное учреждение ""Городская детско-юношеская спортивная школа №6""",выбор поставщика лыж профессионального уровня,28 000,2019-06-24,BLR,http://www.icetrade.by/tenders/all/view/724047,,
2019-723643,"Производственное коммунальное унитарное предприятие ""Биомехзавод бытовых вторресурсов""",Пластиковый контейнер для сбора твердых коммунальных отходов и вторичных материальных ресурсов емкостью 120 литров,70 000,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/723643,,
2019-724361,"ОАО ""Гродно Азот""",Закупка клапанов регулирующих для цеха АКиКАС по Лотам,3,2019-07-16,BLR,http://www.icetrade.by/tenders/all/view/724361,,
2019-724360,"ОАО ""Кузлитмаш""",Закупка систем управления прессов однокривошипных простого действия закрытых мод. К2538 и мод.К2540 совместно с пусконаладочными работами и услугами по обучению персонала.,80 000,2019-07-23,BLR,http://www.icetrade.by/tenders/all/view/724360,,
2019-723742,"ОАО ""МТЗ""",масло Лукойл Авангард Профессионал SAE 10W-40 (его аналоги),485 010,2019-06-29,BLR,http://www.icetrade.by/tenders/all/view/723742,,
2019-724464,Войсковая часть 1234,Светильники,900,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/724464,,
2019-724144,"Открытое акционерное общество ""ГОМЕЛЬХИМТОРГ""","Кислота соляная синтетическая техническая, соответствующая техническим показателям ГОСТ 857-95 марка А",0,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/724144,,
2019-724142,"Открытое акционерное общество ""ГОМЕЛЬХИМТОРГ""","Этиленгликоль, соответствующий техническим характеристикам ГОСТ 19710-83",0,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/724142,,
2019-723844,Оршанская центральная поликлиника,изделия медицинского назначения для гемодиализа и урологии,0,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723844,,
2019-723945,НАЦИОНАЛЬНАЯ БИБЛИОТЕКА БЕЛАРУСИ,Расходные материалы для копировально-множительной техники,34 000,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723945,,
2019-724253,"ОАО ""Молочный Мир""",Покрытие для сыра,247 184,2019-07-01,BLR,http://www.icetrade.by/tenders/all/view/724253,,
2019-724046,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель","МТ 217/19-ЭА «Центрифуга рефрижераторная медицинская для УЗ ""Калинковичская ЦРБ""",0,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/724046,,
2019-723642,"ОАО ""Бабушкина крынка""- управляющая компания холдинга ""Могилевская молочная компания""Бабушкина крынка""",закупка автомобильных шин и автокамер для грузовых автомобилей,399 999.99,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/723642,,
2019-724359,"УЗ ""Пинская центральная поликлиника""",Красители и химические реактивы для лабораторной диагностики,0,2019-06-30,BLR,http://www.icetrade.by/tenders/all/view/724359,,
2019-723741,"РУП ""Производственное объединение ""Белоруснефть""",Подшипники,281 265,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/723741,,
2019-724463,"Открытое акционерное общество ""Мозырьпромстрой""",Изготовление бака стального емкостью 100м3,31 920,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/724463,,
2019-724141,"УП ""Унивемаг Беларусь""","Услуги, связанные с разработкой и введением в промышленную эксплуатацию программной системы, решающей задачу комплексной автоматизации оперативного учета товаров и тары, расчетов с поставщиками и покупателями",0,2019-06-28,BLR,http://www.icetrade.by/tenders/all/view/724141,,
2019-723843,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Барановичи","БарМТ №399/19 – Реагенты и расходные материалы для анализаторов BA-400,  Maglumi 800, Rapid Point 500, HELENA C1",0,2019-07-11,BLR,http://www.icetrade.by/tenders/all/view/723843,,
2019-723944,"УП ""УКС МИНГОРИСПОЛКОМА""",кушетки медицинские,16 000,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/723944,,
2019-724252,"КУМПП ЖКХ ""Брестское ЖКХ""",выбор организации на выполнение проектно-изыскательских работ по объекту: «Ликвидационный тампонаж безхозных артезианских скважин в гп Домачево № 202/1703 1949 г. и в д. Малые Щитники № 1/56 1956 г. Брестского района»,2 000,2019-06-28,BLR,http://www.icetrade.by/tenders/all/view/724252,,
2019-724045,"ОАО ""Гродно Азот""",Закупка работ (услуг) на выполнение работ по разработке программы и проведению режимно-наладочных испытаний  паровых котлов типа Combibloc ADHZ-UEE25.0-33 производственного участка ГТЭС котельного цеха,1,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/724045,,
2019-723641,"Отдел образования, спорта и туризма Чечерского райисполкома",Автобус для перевозки детей,80 000,2019-06-28,BLR,http://www.icetrade.by/tenders/all/view/723641,,
2019-723640,Могилевский областной центр олимпийского резерва по легкой атлетике и игровым видам спорта,"«Текущий ремонт лакового паркетного покрытия зала игровых видов спорта спортивного комплекса «Олимпиец», по адресу: г. Могилев , ул. 30 лет Победы, 1 а»",20 000,2019-07-02,BLR,http://www.icetrade.by/tenders/all/view/723640,,
2019-724358,"ОАО ""Милкавита"", резидент СЭЗ ""Гомель-Ратон""",Закупка ящиков из гофрированного картона с вкладышем под сыр,234 000,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/724358,,
2019-723740,РНПЦ ОМР им. Н.Н. Александрова,раствора (источник) радиоактивного йода-125,8 000,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723740,,
2019-723739,"ОАО ""МИНСКРЕМСТРОЙ""","Оборудование для теплоузлов (теплообменник, клапан регулирующий, регулятор перепада давления, насосы, шкафы управления)",26 042.12,2019-06-24,BLR,http://www.icetrade.by/tenders/all/view/723739,,
2019-724462,РИПО,Право использования программного обеспечения,0,2019-06-30,BLR,http://www.icetrade.by/tenders/all/view/724462,,
2019-724140,"УП ""Унивемаг Беларусь""",Услуги по уборке помещений и прилегающей территории,0,2019-06-28,BLR,http://www.icetrade.by/tenders/all/view/724140,,
2019-724139,Минский клинический консультативно-диагностический центр,"МККДЦ№44/19-ЭА ""Компьютерная техника""",42 500,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/724139,,
2019-723842,"ОАО ""Гродно Азот""","Закупка работ по объектам: «Смета № 448-19. Цех аммиак-4. Ремонт АХУ «G»; «Смета ПКУ № 450-19. Цех аммиак-4. Монтаж теплообменного аппарата поз. 908G, состоящего из трех теплообменников. Создание объекта ОС. Код объекта 17085»",468 153,2019-07-11,BLR,http://www.icetrade.by/tenders/all/view/723842,,
